1480 
<<<<<<< HEAD
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
>>>>>>> 4134d5cf648165ddda0182810416e50f9b3ef9fc
